No.;Time;Comment;Scramble;Date;P.1
1348;6.07;;R L' R' L R U' B L l r;2026-01-27 18:24:51;6.07
1349;6.39;;L B' L R' B U R B' l' b u';2026-01-27 18:25:15;6.39
1350;6.15;;U' L R U R U L U' l b u;2026-01-27 18:25:36;6.15
1351;6.15;;U R U' B L R L' R' U' b u';2026-01-27 18:25:59;6.15
1352;10.00;;R B' R' U R' B L' U' l' r' u;2026-01-27 18:26:24;10.00
1353;12.07;;B' U R U R' B' L U l' r' b u';2026-01-27 18:26:51;12.07
1354;8.20;;L' B R' B' U R B' L r' u;2026-01-27 20:33:53;8.20
1355;6.99;;L U' R U L' B U' R U' r' u;2026-01-27 20:34:20;6.99
1356;8.24;;L U' B' L B' U L R b u';2026-01-27 20:34:59;8.24
1357;8.06;;R' L' U L' B' R' L' U l r' b u;2026-01-27 20:35:43;8.06
1358;5.87;;B R' L B' R' B L R l r' u';2026-01-27 20:36:18;5.87
1359;5.75;;U R' B' U B' R U' R' U' u';2026-01-27 20:37:04;5.75
1360;4.98;;U' L U B' U R' B R' l' r';2026-01-27 20:37:28;4.98
1361;5.38;;R B' R' B' U' R L' U';2026-01-27 20:38:01;5.38
1362;7.43;;U L' B L R' U' B' L' l b;2026-01-27 20:38:50;7.43
1363;5.93;;B U R' L' R' U R L l' r' u;2026-01-27 20:39:12;5.93
1364;4.71;;L B' L U' R B U' L' l r b;2026-01-27 20:40:09;4.71
1365;8.25;;U' L U' B' L B L U r' b u';2026-01-27 20:40:50;8.25
1366;6.92;;R' L B' R' L R' L' R' U' l r b;2026-01-27 20:41:41;6.92
1367;6.29;;U R' B U R L B L l r;2026-01-27 22:20:25;6.29
1368;9.68;;L' R B L' R B U L U' b' u';2026-01-27 22:21:23;9.68
1369;6.16;;U' L R' B U B' U L r' b' u;2026-01-27 22:21:46;6.16
1370;7.92;;R U' B L' R B L' B r b u';2026-01-28 20:53:59;7.92
1371;5.77;;R B' R L' B' L' U R b' u;2026-01-28 20:54:23;5.77
1372;6.16;;R' L' R U L' B' R' U' r b' u;2026-02-06 17:05:30;6.16
1373;7.05;;R L' R U L R U' L' U' l r b u;2026-02-06 17:05:58;7.05
1374;4.42;;U' B' R' U' B' R' B R' l' b u';2026-02-06 17:06:19;4.42
1375;5.95;;L U' R L' R' L' B L r' b u';2026-02-06 17:06:43;5.95
1376;4.94;;U' R U L' B' L' U L' U' r b' u';2026-02-06 17:07:09;4.94
1377;4.42;;R B U' L U B' R U' l' b u;2026-02-06 17:07:27;4.42
1378;7.73;;R' L' B' L B' U B' L' U l r' b' u';2026-02-06 17:07:48;7.73
1379;7.01;;R' B' U L U B' L B l' r' b' u;2026-02-06 17:08:12;7.01
1380;5.70;;U' B R U L' B R' U r' u';2026-02-06 17:08:33;5.70
1381;10.12+;;U L' R B' L R L B' U' r';2026-02-06 17:08:51;8.12
1382;6.77;;R' L' U L' U B' L' U' R l r;2026-02-06 17:09:23;6.77
1383;5.79;;L' R' L' R' L B' L R' L l r;2026-02-06 17:10:08;5.79
1384;7.39+;;L' B L' U B' U' B R L' l' r';2026-02-06 17:10:29;5.39
1385;6.50;;U' L B' L U R L' U' b u;2026-02-06 17:10:48;6.50
1386;8.35;;B L U' B' R B' R U' r' b' u';2026-02-06 17:11:10;8.35
1387;12.23;;L B R B' R U L' R r' b' u';2026-02-12 21:48:33;12.23
1388;8.08;;B' L' U B' U L B L' l b';2026-02-12 21:49:06;8.08
1389;5.09;;L' B' R' B' R' L' U' L r b' u;2026-02-12 21:49:30;5.09
1390;6.97;;B R' B U L U B U' b';2026-02-12 21:49:49;6.97
1391;8.31;;R' U' L R U' R U' L' U' l u';2026-02-12 21:50:13;8.31
1392;6.56;;B R U B' R B R L' U' l r b u';2026-02-12 21:50:39;6.56
1393;5.89;;L B L' R L B' R' L l' r' u;2026-02-12 21:50:59;5.89
1394;8.32;;L' R U R' B U B L U' l' r' b u;2026-02-12 21:51:29;8.32
1395;9.41;;U' L' B L' U B L U' l' r b u';2026-02-12 21:51:56;9.41
1396;6.94+;;U' R L R' L' U' B U' l' r u';2026-02-13 23:07:42;4.94
1397;6.71;;R' B' L' U' L' U R L l' r u;2026-02-13 23:08:09;6.71
1398;4.62;;B' R' B U R' U' L R' l' b u;2026-02-13 23:08:33;4.62
1399;4.56;;R' U' L B R' B' L' U l r b';2026-02-13 23:09:03;4.56
1400;7.42;;R U L' R U' R' B L' l' r b u';2026-02-13 23:09:24;7.42
1401;9.03;;R L R' B' U L B' U l r' b';2026-02-16 14:53:09;9.03
1402;4.91;;B U L U L' U' L' U' b';2026-02-16 14:53:32;4.91
1403;6.66;;R L U L' R' U' L U r b u;2026-02-16 14:53:50;6.66
1404;6.74;;L B L' U R B L' U' l r' b' u;2026-02-16 14:54:11;6.74
1405;5.31;;B U B' R L' B R' L' B r;2026-02-16 14:54:34;5.31
1406;6.60;;L B' R' B' U' L' B' U' l r b u';2026-02-16 23:57:20;6.60
1407;6.79;;R B R' U B R L' U' l r u';2026-02-16 23:57:41;6.79
1408;6.78;;R B L U L' R' U L' l r' u;2026-02-16 23:59:13;6.78
1409;6.70;;R U' L' B U' L U R' U' l' r b' u';2026-02-16 23:59:34;6.70
1410;5.18;;B' L U' B' R' B' U' L l u';2026-02-16 23:59:58;5.18
1411;8.49;;R' L U L' U' B' L' U l r' b u';2026-02-17 00:00:20;8.49
1412;3.38;;R U' R' B' U' R' B' R b';2026-02-17 00:00:41;3.38
1413;9.53;;U' B' R L U B' U R l r b u';2026-02-17 00:01:39;9.53
1414;6.26;;U' B R U' R' U R L r b' u;2026-02-17 00:02:08;6.26
1415;9.60;;R L' R' U' B' R L' U l' b u;2026-02-17 00:02:29;9.60
1416;8.23;;L U' R' U' L' R' L' R' r' u';2026-02-17 00:02:55;8.23
1417;7.05;;B U' B' L' R' U' B' R l r' u';2026-02-17 00:03:15;7.05
1418;5.28;;U' L' U L' U' L' B U r b' u;2026-02-17 00:03:38;5.28
1419;5.06;;L U R' U' R' U L' B b' u;2026-02-17 00:03:57;5.06
1420;8.96;;L' U L' R L U' R' U l' b u';2026-02-17 00:04:14;8.96
1421;5.17;;L' B' U' L' R U L U l b;2026-02-17 18:09:23;5.17
1422;8.13;;L' R' U R B' L U R l' r' b u';2026-02-17 18:10:13;8.13
1423;5.58;;B' U' B U L B' L U B' r;2026-02-17 18:10:43;5.58
1424;4.88;;R B L' B R L R U' r b';2026-02-17 18:11:06;4.88
1425;6.50;;L' R U R' L U R L U r b' u';2026-02-17 18:11:32;6.50
1426;6.34;;B R' L' R B U R L' l r' b u;2026-02-17 18:11:57;6.34
1427;10.16;;L' B L' R' L' U' R' L U b' u';2026-02-17 18:12:22;10.16
1428;7.84;;B' L' U' B U' R U' B' l' r' u';2026-02-17 18:12:50;7.84
1429;4.44;;L R L U L' R' L U' r b u;2026-02-17 18:13:15;4.44
1430;7.14;;L' U R' B U' R' L U l r b;2026-02-17 18:13:38;7.14
1431;8.83;;R U B L R' U' B L l' r';2026-02-17 18:14:01;8.83
1432;6.25;;B L R U R B L B' L l r' u';2026-02-17 18:14:30;6.25
1433;5.80;;B L R U' B' R' L B U' l r' u';2026-02-17 18:14:52;5.80
1434;6.19;;L' B U' L B U' R' B' L' b' u;2026-02-20 16:15:23;6.19
1435;7.80;;L' R B R U B' R L' R' l r' b' u';2026-02-22 21:59:08;7.80
1436;6.56;;L' U B' R' U' B U' B U' l r b u';2026-02-22 21:59:33;6.56
1437;5.87;;L U L B' R U R' U' l';2026-02-22 21:59:55;5.87
1438;6.81;;B U L' R' U' L B' U l r b u';2026-02-22 22:00:20;6.81
1439;7.25;;R' B L' R B' U' L' R' l' r b';2026-02-22 22:00:50;7.25
1440;6.56;;R' L R' B U' L' R U l b u;2026-02-22 22:01:37;6.56
1441;4.66;;R' U L' B' L' B R' U l';2026-02-22 22:02:11;4.66
1442;6.02;;L' U' L' R L' B' U R U r' u;2026-02-22 22:02:46;6.02
1443;8.78;;R' L' B' U R B U' L' l r' u;2026-02-22 22:03:10;8.78
1444;6.89;;R' L U B' R' U B' U r u;2026-02-22 22:03:39;6.89
1445;6.67;;R L B' R L B' U B' l' r b;2026-02-22 22:04:03;6.67
1446;3.69;;B L' U B R B R' U' l' b' u';2026-02-22 22:04:27;3.69
1447;4.72;;U R B' L B L B L l r;2026-02-22 22:05:01;4.72
1448;5.18;;B' R' L B' L B L U' r b u;2026-02-22 22:05:37;5.18
1449;5.54;;B U' L B U' B' R' U' r b;2026-02-22 22:06:26;5.54
1450;6.51;;L' B' R' U L U L' U l' u';2026-02-22 22:07:01;6.51
1451;3.91;;L' U L U L U L U' l' b' u';2026-02-22 22:07:20;3.91
1452;5.65;;U' R' U' B L' B R L' u;2026-02-22 22:07:55;5.65
1453;21.18;;B L' B' U R L' B' L;2026-02-22 22:08:10;21.18
1454;9.40;;B' R' U' R L B R L' l' r u';2026-02-22 22:09:00;9.40
1455;5.46;;R U' B' L U' L R' L' l' r' b';2026-02-23 16:27:36;5.46
1456;6.40;;R' B L' R U' B R' U l' r' u;2026-02-23 16:28:18;6.40
1457;6.90;;R' L U L R B R' U' l b u';2026-02-23 16:28:44;6.90
1458;5.31;;U L' U' L U' R B' L l' r b' u;2026-02-23 16:29:11;5.31
1459;6.11;;U' B' U' R B' U' B' R r u;2026-02-23 23:15:13;6.11
1460;7.89;;U' B U' B R' U L B' U' b';2026-02-23 23:15:40;7.89
1461;7.78;;B L' R' L' R B U' R l u';2026-02-23 23:16:50;7.78
1462;5.80;;B' U R' B U' B' R' U l r' u';2026-02-23 23:17:11;5.80
1463;4.32;;U' B L' R' L' B' L U l u';2026-02-23 23:17:32;4.32
1464;6.15;;L' R B' U R U' B U l' r b u';2026-02-23 23:17:48;6.15
1465;4.84;;U' R' B' R L' B L' U' l';2026-02-23 23:48:52;4.84
1466;7.27;;U' L' U R' L' U R' U r' b' u;2026-02-23 23:49:11;7.27
1467;4.35;;L' R' U' L' R U B' U b' u;2026-02-23 23:49:38;4.35
1468;4.71;;R' L B' L' B L' B' U' r' u;2026-02-23 23:50:03;4.71
1469;10.62+;;B L' B' U B' L' R L' U' r b';2026-02-23 23:50:41;8.62
1470;6.22;;L' R' L' U L' B' R U' L' r' b u';2026-02-23 23:51:06;6.22
1471;8.32;;L U' R' L' U R L U' l' r b' u';2026-02-23 23:51:28;8.32
1472;6.25;;B' L' U' L' B' R U R' l' r' u;2026-02-23 23:51:53;6.25
1473;6.71;;R U' L B' U R L' U' L' l' r b';2026-02-23 23:52:11;6.71
1474;6.74;;B' U' B' U L B' L U' r' b u;2026-02-23 23:52:33;6.74
1475;10.52+;;B U' R' U B L' R U' l' r b' u';2026-02-23 23:52:54;8.52
1476;9.66;;R' U L B U B' U B' U' l' r b' u';2026-02-23 23:53:18;9.66
1477;5.79;;B L U' L' R L R U l' r' b' u;2026-02-24 23:26:24;5.79
1478;5.99;;U B' L' U R L' B L l b u';2026-02-24 23:26:42;5.99
1479;10.05;;R B L B L U' B U' L' r' u';2026-02-24 23:27:00;10.05
1480;9.26;;B L' U R L U' B' L l r b' u';2026-02-24 23:27:22;9.26
1481;5.19;;U' R U' L B' R B' U' l' b';2026-02-24 23:27:45;5.19
1482;6.39;;U B' R' U L R' U' L U' r';2026-02-24 23:28:05;6.39
1483;9.23;;R U L' B U B' R' L r' b' u';2026-02-24 23:28:24;9.23
1484;6.08;;L R' U B' R U' L' B' U r' b' u;2026-02-24 23:28:52;6.08
1485;5.56;;U' R L B' R' U' B R l' u;2026-02-25 15:44:51;5.56
1486;5.68;;R L' U' B' R U' L' U' l r b';2026-02-25 15:45:11;5.68
1487;10.63+;;U L' R U' R' L' R' U' l' b' u;2026-02-25 15:45:31;8.63
1488;7.41;;U' B U L B' R' L B' l' r;2026-02-25 15:45:53;7.41
1489;8.87;;L' B R U' L' B U L U' l' r' b u;2026-02-25 15:46:15;8.87
1490;6.29;;B' L R' B L' U' R B' u;2026-02-25 15:46:39;6.29
1491;4.47;;L' R' B R U L B U' l b;2026-02-25 15:47:01;4.47
1492;5.76;;L B U L B' L' U L' l' r b u;2026-02-25 15:47:23;5.76
1493;6.69;;L R' B U' R' B R' L' U' l r' u';2026-02-25 15:47:41;6.69
1494;9.34;;B U L U' R B L B' l' r b u';2026-02-25 15:48:06;9.34
1495;6.56;;U L R' U B' U R B' L' l' r' u';2026-02-25 15:48:34;6.56
1496;5.02;;R B R B' R' B U L' r b' u;2026-02-25 15:48:56;5.02
1497;5.68;;L B R' U' L R' U' L U r' b';2026-02-25 18:56:56;5.68
1498;7.88;;R B' U' R B' R U' B' l b u;2026-02-25 18:57:23;7.88
1499;6.52;;B' R L' U R' U' R L' l' b' u';2026-02-28 13:57:43;6.52
1500;6.54;;U L' B' R B' R U B' U' l' r' b' u;2026-02-28 13:58:14;6.54
1501;6.62;;L' B' R' L R L R L' r';2026-02-28 13:58:42;6.62
1502;6.28;;R' B' R' L' B L' B U' l' r' b u';2026-02-28 13:59:07;6.28
1503;9.94;;L R' L' R U B' R L' l r b';2026-02-28 13:59:30;9.94
1504;4.92;;U B L' B L' B L' U r;2026-02-28 13:59:56;4.92
1505;5.22;;L B L R U' L R' L r b' u;2026-02-28 14:00:19;5.22
1506;6.97;;L' B L R B L U' B r' b u;2026-02-28 14:00:41;6.97
1507;6.33;;R U L B' U R' L' U' b';2026-02-28 14:01:07;6.33
1508;5.30;;R' L R U' B' L U' B' U' r' b';2026-02-28 14:01:37;5.30
1509;4.86;;R' U B L' R U' R B' l;2026-02-28 14:02:01;4.86
1510;7.34;;U B R' B R L' U L' l' r' b u';2026-02-28 14:02:18;7.34
1511;3.85;;B R' U B' U R' B L l;2026-02-28 14:02:40;3.85
1512;6.67;;L U B L' R B' U' R' r';2026-02-28 14:03:00;6.67
1513;4.60;;R U' L B L' U B U' b';2026-02-28 14:03:17;4.60
1514;5.39;;L' U' L' R L U' R' L' b';2026-02-28 15:51:00;5.39
1515;8.44;;R' U L' R B' L' R L' U' r u;2026-03-02 23:05:34;8.44
1516;5.85;;U' B L' U R' L' U' L' l' r b;2026-03-02 23:05:54;5.85
1517;5.62;;L' U R L R' L R' L' l' r u;2026-03-02 23:06:14;5.62
1518;5.29;;U L' U R' L B' L' U l u;2026-03-02 23:06:31;5.29
1519;5.61;;L' B R' U' L B R' U l' r;2026-03-02 23:06:49;5.61
1520;6.85;;U' L U R' U' B L' R U' l b' u;2026-03-02 23:07:10;6.85
1521;2.62;;R' U' R' B U' L' B U l' r b';2026-03-02 23:07:31;2.62
1522;6.90;;B R B L' R' L R U' l' u;2026-03-02 23:07:51;6.90
1523;10.28;;R' U R' B U R' B' U' l' b u;2026-03-02 23:08:15;10.28
1524;3.82;;U' B L R L' R L U' l' r' b;2026-03-02 23:08:42;3.82
1525;6.82;;L U' B L R B' L U l' r' b' u;2026-03-02 23:09:07;6.82
1526;5.67;;R' B' L U' B' U B' U l' r u;2026-03-02 23:09:27;5.67
1527;6.90;;L B' R U L U L U r u';2026-03-02 23:09:45;6.90
1528;3.35;;U B' R B' U' R U R U' u';2026-03-02 23:10:04;3.35
1529;6.79;;L' R B' L R L' R' U' l r' b u;2026-03-02 23:10:25;6.79
1530;4.30;;L' B' L B R L R' L l' r b u;2026-03-02 23:10:47;4.30
1531;7.87;;L' B' L B' L' R' B' U' r u';2026-03-02 23:11:10;7.87
1532;4.51;;U B L' R U B R' L' U b u';2026-03-02 23:11:30;4.51
1533;7.42;;U' L B' R' L' R' B U' l' u';2026-03-02 23:11:48;7.42
1534;7.75;;R' L B' L' R' L' B' L' l r b' u';2026-03-02 23:12:12;7.75
1535;3.64;;B' U' L' R' U R U L r;2026-03-03 00:11:02;3.64
1536;4.77;;R L B R' B R L' U' l b u;2026-03-03 00:11:27;4.77
1537;7.71;;R B U' R' L' U' R' L U' r' b';2026-03-03 00:11:45;7.71
1538;4.39;;U' L R' L B L' R L r' b;2026-03-03 00:12:12;4.39
1539;8.36;;U' R' B U' R' U L U l u';2026-03-03 00:12:31;8.36
1540;6.14;;R' U' L' U B' L' B' U' r' b;2026-03-03 00:12:51;6.14
1541;6.38;;U' B U L' B U' R' B' U l r b' u';2026-03-03 00:13:15;6.38
1542;6.14;;B' U R' U' B U L' B r' b u;2026-03-03 00:13:38;6.14
1543;6.23;;L' B L U' B R' B U' l';2026-03-03 00:14:02;6.23
1544;9.72;;R U B' R' B' R' U B l r b' u';2026-03-03 00:14:26;9.72
1545;5.82;;R L B' L R' L' U L' r u';2026-03-03 00:15:37;5.82
1546;5.44;;U R' L U' B' L' B L' l;2026-03-03 00:15:58;5.44
1547;6.04;;U' L B U' R B' R' U' l' r' b u';2026-03-03 00:16:18;6.04
1548;7.33+;;B U' L R U R' B' U';2026-03-03 00:16:36;5.33
1549;8.02;;U R L' U B R L' R l' r u';2026-03-03 00:17:01;8.02
1550;3.40;;B' L' B' U L' U' L B' b' u';2026-03-03 00:17:20;3.40
1551;8.98;;L' B' U' L B R L' U' r b;2026-03-03 00:17:38;8.98
1552;3.88;;L' U' B U' R' B L' U' l' u';2026-03-03 00:18:05;3.88
1553;6.60;;L U' B' R U B U' R' l' r' b' u';2026-03-03 00:18:22;6.60
1554;5.55;;L R' U' L' B' R L' B l b';2026-03-03 00:18:46;5.55
1555;7.70;;U' L B' R L B U' R' l' r' b u;2026-03-03 00:19:09;7.70
1556;8.04;;B L' U B L' B L' R' l r;2026-03-03 00:19:33;8.04
1557;5.41;;B' R L' U' L' U' R' L l' b' u;2026-03-03 00:20:00;5.41
1558;6.09;;R' L' B U L U' L' R l' r b u';2026-03-03 00:20:20;6.09
1559;5.19;;L R B L B' R B L r b u;2026-03-03 00:20:48;5.19
1560;4.88;;L' U L' B' R' U' R' U' l b' u;2026-03-03 00:21:08;4.88
1561;5.04;;L U' L U' B' U' L' U L' r' u;2026-03-03 00:21:23;5.04
1562;4.93;;L B U' R' U' B' L' U' u;2026-03-03 00:21:40;4.93
1563;DNF(3.82);;R' B L R' U' L U B' l b u';2026-03-03 00:21:59;3.82
1564;9.00;;B R B' L' U' B' L B' U r b' u;2026-03-03 00:22:22;9.00
1565;6.89;;B' R' B R' L' B R U' l' r b' u';2026-03-03 00:22:45;6.89
1566;5.72;;U L' U L' R' B U R' U' l' r b u;2026-03-03 00:23:06;5.72
1567;5.66;;B' L U R U' L' R' B' l' r' b' u;2026-03-03 00:23:24;5.66
1568;4.82;;B U B' R' L' U B L' l' r' b';2026-03-03 00:23:45;4.82
1569;3.43;;L U L U L' U' L' U l' u;2026-03-03 00:24:02;3.43
1570;5.27;;R' L U R' L U' R L U' l;2026-03-03 00:24:23;5.27
1571;5.72;;U B' L R B R' L' R' r b u;2026-03-03 00:24:45;5.72
1572;9.19;;U B R U B' L' U B U' r b';2026-03-03 16:12:51;9.19
1573;6.95;;U B' L' R U' B U' B U l r b' u;2026-03-03 16:13:22;6.95
1574;11.26;;B R' L' U' L' B' R B' U' l' r u';2026-03-03 16:13:51;11.26
1575;4.52;;L U' B L U' R' B' R' U' u';2026-03-03 16:14:21;4.52
1576;8.26;;R' U' B R L' U R L r' b' u;2026-03-03 16:14:46;8.26
1577;2.86;;U' B U' B R B' R U' r u';2026-03-03 16:15:15;2.86
1578;7.54;;U R' B R L' R U L l' r u;2026-03-03 16:15:37;7.54
1579;6.07;;R' B R' B' R' U' L U' l' r' u';2026-03-03 16:16:03;6.07
1580;7.55;;U' L R' B U' L R' L' U' l b u;2026-03-03 16:16:36;7.55
1581;7.68;;U' R' U B U B U L' U' r' b';2026-03-03 16:17:05;7.68
1582;6.59;;L' U' B L' R' U R' L U l r b' u;2026-03-03 16:17:32;6.59
1583;5.21;;U B' U' L R' U L R r' u';2026-03-03 16:18:04;5.21
1584;7.43;;L R U L R L B L' l r b;2026-03-03 16:18:31;7.43
1585;5.85;;L' R' L R B L' B R' U l r;2026-03-03 16:18:53;5.85
1586;5.72;;B' U' R L U' L' R U l r u';2026-03-03 16:19:38;5.72
1587;7.75;;L R B' R L B' L R' l' b';2026-03-03 16:19:56;7.75
1588;4.99;;B' L B U B L U R' l b' u;2026-03-03 16:20:20;4.99
1589;DNF(8.57);;R U' B L U' R' B' U' r' b' u';2026-03-03 16:20:44;8.57
1590;7.04;;L B U' B' U' B R' L' U' l b;2026-03-03 16:21:34;7.04
1591;7.48;;U R U L U R' U B U l r' b u;2026-03-03 16:22:06;7.48
1592;8.39;;R L' U R' B U' R' L l' r b u';2026-03-03 16:22:36;8.39
1593;5.79;;L B R' L' U' B R U' l' b';2026-03-03 22:41:52;5.79
1594;9.07;;U R U B R' L' B R' l' b' u';2026-03-03 22:42:18;9.07
1595;6.74;;U' B R' U B' L U R' r b;2026-03-03 22:42:46;6.74
1596;4.26;;B' L U R L' U' B' L' l b' u;2026-03-03 22:43:13;4.26
1597;4.95;;U B R' B U' L R' L' l' u;2026-03-03 22:43:42;4.95
1598;8.24;;R' U' L' B R' U R' L' l r' b' u';2026-03-03 22:44:07;8.24
1599;7.21;;B R B U' B L' R' L l r' u;2026-03-03 22:44:35;7.21
1600;5.18;;L U B L U' B' R' U' r' b';2026-03-03 22:45:34;5.18
1601;4.33;;B' R' U R B' U' R' L r' b';2026-03-03 22:47:50;4.33
1602;5.61;;L U' B R L' R B U' l r u';2026-03-03 22:48:20;5.61
1603;6.28;;L' R U' L' R' U R B' U u;2026-03-03 22:48:48;6.28
1604;6.81;;U R' L' B' R U' B U l r b u;2026-03-03 22:51:22;6.81
1605;11.67;;R' B U' R L U' R U' l r' u;2026-03-03 22:51:47;11.67
1606;8.93;;U L' B' R B' U B' R r' b' u;2026-03-03 22:52:25;8.93
1607;5.29;;R' L' B U' L B R L l' u';2026-03-03 22:53:03;5.29
1608;5.96;;L' R L' U B' L B L l r' b' u';2026-03-03 22:53:34;5.96
1609;6.81;;R' L B U' L U L U' l r b';2026-03-03 22:54:00;6.81
1610;5.38;;B R U' B' R' L B' U l' b' u;2026-03-03 22:54:23;5.38
1611;7.98+;;R U' L' R' U B R L r' b' u';2026-03-03 22:56:45;5.98
1612;7.87;;B U' B' U' B R L' U' l r b;2026-03-03 22:57:13;7.87
1613;7.17;;L' U L R U L' U B l' b';2026-03-03 22:57:38;7.17
1614;4.83;;B U R' U B L' R' U l r u;2026-03-03 22:58:03;4.83
1615;6.21;;B U L U' L R' L' B r u';2026-03-03 22:58:24;6.21
1616;9.34;;R B R L' R L' R' U' l b u';2026-03-03 22:58:49;9.34
1617;5.90;;B R' U L U' R' U' L U' b;2026-03-04 14:03:37;5.90
1618;6.43;;L' R L' U' L R' U' R' l' b u;2026-03-04 14:04:08;6.43
1619;5.12;;L' U' L B U' L B' L' b';2026-03-04 14:04:26;5.12
1620;6.61;;R' B R' B' R U' L' B' U' r' b u;2026-03-04 14:05:20;6.61
1621;6.78;;B' R U' B' L' B U' L l r' b' u';2026-03-04 14:05:45;6.78
1622;7.11;;R L' B' L' R L' U' B' l r' u';2026-03-04 14:06:05;7.11
1623;6.96;;U L' R' U L' B' L' U b' u';2026-03-04 14:06:33;6.96
1624;7.22;;B' R' U L' B L' R U l' r b u';2026-03-04 14:07:00;7.22
1625;9.34+;;R' L' B' R' L B' R' L' l r' b;2026-03-04 14:07:51;7.34
1626;4.67;;B' L' B' L B L' R B' l r' u;2026-03-04 14:08:15;4.67
1627;8.08;;B R B' U' R' B R' L l' r';2026-03-04 14:08:29;8.08
1628;8.84+;;U L R L' B' L' U' R l r b' u;2026-03-04 14:08:58;6.84
1629;5.67;;B' L B U' R' U' B U' l' b u;2026-03-04 14:09:29;5.67
1630;6.88;;B R' U B U' L' R L' l' b u;2026-03-04 14:10:25;6.88
1631;5.98;;B R U' R L R' B L' R l r' u';2026-03-04 17:22:11;5.98
1632;6.98+;;R' B R L' B' R' B L' l r u';2026-03-04 17:22:34;4.98
1633;5.87;;L' U R' L B' R U L' U u';2026-03-04 17:22:58;5.87
1634;5.09;;R B' U' L U R' U L' U' l r b u;2026-03-04 17:23:20;5.09
1635;6.53;;L' U' B' L B' R' L R' U l' r';2026-03-04 17:23:41;6.53
1636;5.71;;B' U' R L R U R L' r b' u';2026-03-04 17:24:00;5.71
1637;6.72;;R' B R' B' L' B U L' l' b' u';2026-03-04 17:24:20;6.72
1638;7.42;;R' B R' B R' L' B U l' r b' u;2026-03-04 17:24:42;7.42
1639;6.92;;L B' U' L R' B' R B' l r b u';2026-03-04 17:25:06;6.92
1640;4.70;;R L B' R' U' L' U R' l' r b';2026-03-04 17:25:34;4.70
1641;7.18;;B U' B' L U L' B' L' U' r;2026-03-04 17:25:57;7.18
1642;5.61;;B' R U R' B' U L B' l r u;2026-03-04 17:26:20;5.61
1643;5.37;;U' B' R B' L' R' L' U l' r' b';2026-03-04 17:26:44;5.37
1644;5.38;;U L R' B L U B' R' l r' u;2026-03-04 17:27:07;5.38
1645;5.26;;L' R U' R L B U L' U;2026-03-04 17:27:27;5.26
1646;5.40;;R L' B U' L R' B' R' U l' b' u;2026-03-04 17:27:46;5.40
1647;7.87+;;U B R U' L U' B' L' l b u';2026-03-04 17:28:12;5.87
1648;5.13;;U R' B' R' B L R L l';2026-03-04 17:28:37;5.13
1649;6.83;;L' R B L' R' B' U' R l' r' b u';2026-03-04 17:28:59;6.83
1650;6.47;;R' B L' R L' B' R U' l' b' u;2026-03-04 17:29:22;6.47
1651;6.12;;U' R' L U' L' R' L' R' l' b;2026-03-04 17:29:43;6.12
1652;5.49;;R' B' L' B L' R B R' U' l' r;2026-03-04 17:30:05;5.49
1653;9.96;;U L' U R L B' U' L U' r b';2026-03-04 17:30:28;9.96
1654;9.32+;;B' U' L' B' R' U' R B' l' r' b';2026-03-04 17:30:53;7.32
1655;8.18;;R B' L B R U R' L b;2026-03-04 22:31:36;8.18
1656;7.72;;U' L' B' U' B' R' U' B r' b u';2026-03-04 22:32:09;7.72
1657;5.39;;B L' B' R' B' L' U R' r b u;2026-03-04 22:32:32;5.39
1658;7.69;;L B' R' B' L' R U' B U' l r b u';2026-03-04 22:32:54;7.69
1659;6.69;;B R U R U R B' U l' r' u;2026-03-04 22:33:15;6.69
1660;6.21;;B U' L B U B U B' l' r b u;2026-03-04 22:33:35;6.21
1661;5.53;;B' U B' L U' L' R' L r' b u';2026-03-04 22:33:57;5.53
1662;6.37;;R B L' U' B L' B L l' b u';2026-03-04 22:34:24;6.37
1663;3.69;;U R L R' U' L U L U' b' u;2026-03-04 22:34:48;3.69
1664;4.28;;R' L' R L' R L' B' U' l r b u';2026-03-04 22:35:11;4.28
1665;4.63;;U' B' L' U' B' R L U' l r' b' u';2026-03-04 22:35:31;4.63
1666;4.39;;L' B L U' L' B R' B l r;2026-03-04 22:36:15;4.39
1667;9.66;;U' L B' R U' L' U B' L l' r';2026-03-04 22:36:34;9.66
1668;6.96;;R' L' R' B' U L' U R' l r' b u;2026-03-04 22:36:58;6.96
1669;6.36;;R' B' R' B' L B' R' U' l' b' u';2026-03-05 14:59:29;6.36
1670;7.05;;U' R L' U R B' U L' l r' b';2026-03-05 14:59:57;7.05
1671;6.17;;L R L' U R B' L R U l b' u';2026-03-05 15:00:18;6.17
1672;5.44;;U L' B' U B' R U' B b';2026-03-05 15:00:47;5.44
1673;6.67;;B' L B U' B U' B U l b u;2026-03-07 18:44:09;6.67
1674;6.14;;U R' L' R U B' U L' r' b' u;2026-03-08 18:41:38;6.14
1675;5.62;;U' L' R' U' L U' R' L l r b;2026-03-08 18:41:59;5.62
1676;3.21;;L' B R B' L U B' U b' u;2026-03-08 18:43:57;3.21
1677;4.18;;R L' R' U B L R' U' b';2026-03-08 18:44:52;4.18
1678;4.50;;U B' U B R' B R U' r b u';2026-03-08 18:45:11;4.50
1679;9.64;;L R B' R U' B R L' r b' u;2026-03-08 18:45:46;9.64
